route,global_solution_id,source_run,source_solution_id,month,monthly_peak_grid_kw,demand_charge_usd_kw_month,monthly_demand_charge_usd
B1,0,seed42,0,9,410.4523135750388,30.0,12313.569407251163
B1,0,seed42,0,10,410.45231357503883,30.0,12313.569407251165
B1,0,seed42,0,11,410.4523135750388,30.0,12313.569407251163
B1,0,seed42,0,12,410.4523135750388,30.0,12313.569407251163
B1,1,seed42,1,1,410.89810198526726,30.0,12326.943059558018
B1,1,seed42,1,2,410.89810198526726,30.0,12326.943059558018
B1,1,seed42,1,3,410.89810198526726,30.0,12326.943059558018
B1,1,seed42,1,4,410.8981019852672,30.0,12326.943059558016
B1,1,seed42,1,5,410.8981019852672,30.0,12326.943059558016
B1,1,seed42,1,6,410.89810198526726,30.0,12326.943059558018
B1,1,seed42,1,7,410.89810198526726,30.0,12326.943059558018
B1,1,seed42,1,8,410.8981019852672,30.0,12326.943059558016
B1,1,seed42,1,9,410.89810198526726,30.0,12326.943059558018
B1,1,seed42,1,10,410.89810198526726,30.0,12326.943059558018
B1,1,seed42,1,11,410.89810198526726,30.0,12326.943059558018
B1,1,seed42,1,12,410.8981019852672,30.0,12326.943059558016
B1,2,seed42,2,1,411.3515545949131,30.0,12340.546637847394
B1,2,seed42,2,2,411.3515545949132,30.0,12340.546637847396
B1,2,seed42,2,3,411.3515545949131,30.0,12340.546637847394
B1,2,seed42,2,4,411.3515545949131,30.0,12340.546637847394
B1,2,seed42,2,5,411.3515545949131,30.0,12340.546637847394
B1,2,seed42,2,6,411.3515545949131,30.0,12340.546637847394
B1,2,seed42,2,7,411.3515545949131,30.0,12340.546637847394
B1,2,seed42,2,8,411.3515545949131,30.0,12340.546637847394
B1,2,seed42,2,9,411.3515545949132,30.0,12340.546637847396
B1,2,seed42,2,10,411.3515545949132,30.0,12340.546637847396
B1,2,seed42,2,11,411.3515545949132,30.0,12340.546637847396
B1,2,seed42,2,12,411.3515545949131,30.0,12340.546637847394
B1,3,seed42,3,1,415.8640348984491,30.0,12475.921046953474
B1,3,seed42,3,2,415.8640348984492,30.0,12475.921046953476
B1,3,seed42,3,3,415.8640348984492,30.0,12475.921046953476
B1,3,seed42,3,4,415.86403489844906,30.0,12475.921046953472
B1,3,seed42,3,5,415.86403489844906,30.0,12475.921046953472
B1,3,seed42,3,6,415.86403489844906,30.0,12475.921046953472
B1,3,seed42,3,7,415.86403489844906,30.0,12475.921046953472
B1,3,seed42,3,8,415.86403489844906,30.0,12475.921046953472
B1,3,seed42,3,9,415.8640348984491,30.0,12475.921046953474
B1,3,seed42,3,10,415.86403489844906,30.0,12475.921046953472
B1,3,seed42,3,11,415.8640348984491,30.0,12475.921046953474
B1,3,seed42,3,12,415.8640348984491,30.0,12475.921046953474
B1,4,seed42,4,1,406.2639013706985,30.0,12187.917041120954
B1,4,seed42,4,2,406.8096680508503,30.0,12204.290041525508
B1,4,seed42,4,3,406.80966805085075,30.0,12204.290041525523
B1,4,seed42,4,4,406.8096680508507,30.0,12204.29004152552
B1,4,seed42,4,5,406.80966805085075,30.0,12204.290041525523
B1,4,seed42,4,6,406.8096680508507,30.0,12204.29004152552
B1,4,seed42,4,7,406.80966805085063,30.0,12204.290041525519
B1,4,seed42,4,8,406.8096680508507,30.0,12204.29004152552
B1,4,seed42,4,9,406.80966805085075,30.0,12204.290041525523
B1,4,seed42,4,10,406.8096680508507,30.0,12204.29004152552
B1,4,seed42,4,11,411.56681518167176,30.0,12347.004455450153
B1,4,seed42,4,12,417.2476001141025,30.0,12517.428003423076
B1,5,seed42,5,1,417.77172016747414,30.0,12533.151605024224
B1,5,seed42,5,2,417.77172016747414,30.0,12533.151605024224
B1,5,seed42,5,3,417.77172016747426,30.0,12533.151605024228
B1,5,seed42,5,4,417.77172016747414,30.0,12533.151605024224
B1,5,seed42,5,5,417.77172016747414,30.0,12533.151605024224
B1,5,seed42,5,6,417.7717201674741,30.0,12533.151605024223
B1,5,seed42,5,7,417.7717201674741,30.0,12533.151605024223
B1,5,seed42,5,8,417.7717201674741,30.0,12533.151605024223
B1,5,seed42,5,9,417.7717201674742,30.0,12533.151605024226
B1,5,seed42,5,10,417.77172016747414,30.0,12533.151605024224
B1,5,seed42,5,11,417.7717201674742,30.0,12533.151605024226
B1,5,seed42,5,12,417.7717201674742,30.0,12533.151605024226
B1,6,seed42,6,1,414.26390137069853,30.0,12427.917041120956
B1,6,seed42,6,2,414.8096680508502,30.0,12444.290041525506
B1,6,seed42,6,3,414.80966805084984,30.0,12444.290041525495
B1,6,seed42,6,4,414.8862181509476,30.0,12446.586544528429
B1,6,seed42,6,5,414.8862181509477,30.0,12446.58654452843
B1,6,seed42,6,6,414.88621815094757,30.0,12446.586544528427
B1,6,seed42,6,7,414.88621815094757,30.0,12446.586544528427
B1,6,seed42,6,8,414.88621815094757,30.0,12446.586544528427
B1,6,seed42,6,9,414.8862181509476,30.0,12446.586544528429
B1,6,seed42,6,10,414.88621815094757,30.0,12446.586544528427
B1,6,seed42,6,11,419.5668151816717,30.0,12587.004455450151
B1,6,seed42,6,12,425.24760011410217,30.0,12757.428003423065
B1,7,seed42,7,1,414.26390137069853,30.0,12427.917041120956
B1,7,seed42,7,2,414.8096680508501,30.0,12444.290041525504
B1,7,seed42,7,3,414.80966805084984,30.0,12444.290041525495
B1,7,seed42,7,4,414.80966805084984,30.0,12444.290041525495
B1,7,seed42,7,5,414.8096680508498,30.0,12444.290041525494
B1,7,seed42,7,6,414.8096680508497,30.0,12444.290041525492
B1,7,seed42,7,7,414.8096680508497,30.0,12444.290041525492
B1,7,seed42,7,8,414.8096680508498,30.0,12444.290041525494
B1,7,seed42,7,9,414.8096680508498,30.0,12444.290041525494
B1,7,seed42,7,10,414.80966805084984,30.0,12444.290041525495
B1,7,seed42,7,11,419.5668151816718,30.0,12587.004455450155
B1,7,seed42,7,12,425.24760011410314,30.0,12757.428003423094
B1,8,seed42,8,1,416.2639013706985,30.0,12487.917041120954
B1,8,seed42,8,2,416.8096680508502,30.0,12504.290041525506
B1,8,seed42,8,3,416.80966805084984,30.0,12504.290041525495
B1,8,seed42,8,4,416.8096680508497,30.0,12504.290041525492
B1,8,seed42,8,5,416.8096680508497,30.0,12504.290041525492
B1,8,seed42,8,6,416.8096680508497,30.0,12504.290041525492
B1,8,seed42,8,7,416.8096680508498,30.0,12504.290041525494
B1,8,seed42,8,8,416.8096680508498,30.0,12504.290041525494
B1,8,seed42,8,9,416.8096680508497,30.0,12504.290041525492
B1,8,seed42,8,10,416.80966805084984,30.0,12504.290041525495
B1,8,seed42,8,11,421.56681518167176,30.0,12647.004455450153
B1,8,seed42,8,12,427.2476001141026,30.0,12817.42800342308
B1,9,seed42,9,1,417.26390137069853,30.0,12517.917041120956
B1,9,seed42,9,2,417.80966805085023,30.0,12534.290041525506
B1,9,seed42,9,3,417.80966805085075,30.0,12534.290041525523
B1,9,seed42,9,4,417.8096680508507,30.0,12534.29004152552
B1,9,seed42,9,5,417.80966805085075,30.0,12534.290041525523
B1,9,seed42,9,6,417.80966805085063,30.0,12534.290041525519
B1,9,seed42,9,7,417.80966805085063,30.0,12534.290041525519
B1,9,seed42,9,8,417.8096680508507,30.0,12534.29004152552
B1,9,seed42,9,9,417.80966805085075,30.0,12534.290041525523
B1,9,seed42,9,10,417.80966805085075,30.0,12534.290041525523
B1,9,seed42,9,11,422.5668151816718,30.0,12677.004455450155
B1,9,seed42,9,12,428.2476001141022,30.0,12847.428003423067
B1,10,seed42,10,1,428.3578345096221,30.0,12850.735035288662
B1,10,seed42,10,2,428.3578345096221,30.0,12850.735035288662
B1,10,seed42,10,3,428.35783450962214,30.0,12850.735035288664
B1,10,seed42,10,4,428.3578345096221,30.0,12850.735035288662
B1,10,seed42,10,5,428.3578345096221,30.0,12850.735035288662
B1,10,seed42,10,6,428.3578345096221,30.0,12850.735035288662
B1,10,seed42,10,7,421.0696699255027,30.0,12632.090097765082
B1,10,seed42,10,8,428.3578345096221,30.0,12850.735035288662
B1,10,seed42,10,9,428.3578345096221,30.0,12850.735035288662
B1,10,seed42,10,10,428.3578345096222,30.0,12850.735035288666
B1,10,seed42,10,11,428.35783450962214,30.0,12850.735035288664
B1,10,seed42,10,12,428.35783450962214,30.0,12850.735035288664
B1,11,seed42,11,1,419.263901370698,30.0,12577.917041120942
B1,11,seed42,11,2,427.6619954655098,30.0,12829.859863965294
B1,11,seed42,11,3,427.66199546550985,30.0,12829.859863965296
B1,11,seed42,11,4,427.6619954655098,30.0,12829.859863965294
B1,11,seed42,11,5,427.6619954655098,30.0,12829.859863965294
B1,11,seed42,11,6,427.6619954655098,30.0,12829.859863965294
B1,11,seed42,11,7,421.0696699255027,30.0,12632.090097765082
B1,11,seed42,11,8,427.6619954655098,30.0,12829.859863965294
B1,11,seed42,11,9,427.6619954655098,30.0,12829.859863965294
B1,11,seed42,11,10,427.7199209090753,30.0,12831.59762727226
B1,11,seed42,11,11,427.71992090907503,30.0,12831.597627272251
B1,11,seed42,11,12,430.2476001141024,30.0,12907.428003423072
B1,12,seed42,12,1,425.26390137069797,30.0,12757.91704112094
B1,12,seed42,12,2,425.80966805085023,30.0,12774.290041525506
B1,12,seed42,12,3,425.8096680508507,30.0,12774.29004152552
B1,12,seed42,12,4,425.80966805085063,30.0,12774.290041525519
B1,12,seed42,12,5,425.80966805085063,30.0,12774.290041525519
B1,12,seed42,12,6,425.80966805085063,30.0,12774.290041525519
B1,12,seed42,12,7,421.0696699255027,30.0,12632.090097765082
B1,12,seed42,12,8,425.80966805085063,30.0,12774.290041525519
B1,12,seed42,12,9,425.80966805085063,30.0,12774.290041525519
B1,12,seed42,12,10,425.8096680508507,30.0,12774.29004152552
B1,12,seed42,12,11,430.56681518167176,30.0,12917.004455450153
B1,12,seed42,12,12,436.24760011410314,30.0,13087.428003423094
B1,13,seed42,13,1,428.263901370698,30.0,12847.917041120942
B1,13,seed42,13,2,428.8096680508502,30.0,12864.290041525506
B1,13,seed42,13,3,428.8096680508497,30.0,12864.290041525492
B1,13,seed42,13,4,428.8096680508497,30.0,12864.290041525492
B1,13,seed42,13,5,428.8096680508497,30.0,12864.290041525492
B1,13,seed42,13,6,428.8096680508497,30.0,12864.290041525492
B1,13,seed42,13,7,421.0696699255027,30.0,12632.090097765082
B1,13,seed42,13,8,428.8096680508497,30.0,12864.290041525492
B1,13,seed42,13,9,428.8096680508497,30.0,12864.290041525492
B1,13,seed42,13,10,431.1387164123847,30.0,12934.161492371542
B1,13,seed42,13,11,433.5668151816717,30.0,13007.004455450151
B1,13,seed42,13,12,439.24760011410217,30.0,13177.428003423065
B1,14,seed42,14,1,428.263901370698,30.0,12847.917041120942
B1,14,seed42,14,2,428.8096680508502,30.0,12864.290041525506
B1,14,seed42,14,3,428.8096680508498,30.0,12864.290041525494
B1,14,seed42,14,4,428.8096680508497,30.0,12864.290041525492
B1,14,seed42,14,5,428.8096680508497,30.0,12864.290041525492
B1,14,seed42,14,6,428.8096680508497,30.0,12864.290041525492
B1,14,seed42,14,7,421.0696699255027,30.0,12632.090097765082
B1,14,seed42,14,8,428.8096680508497,30.0,12864.290041525492
B1,14,seed42,14,9,428.8096680508497,30.0,12864.290041525492
B1,14,seed42,14,10,428.8096680508498,30.0,12864.290041525494
B1,14,seed42,14,11,433.56681518167176,30.0,13007.004455450153
B1,14,seed42,14,12,439.2476001141031,30.0,13177.428003423092
B1,15,seed42,15,1,429.2639013706985,30.0,12877.917041120954
B1,15,seed42,15,2,429.80966805085023,30.0,12894.290041525506
B1,15,seed42,15,3,429.8096680508507,30.0,12894.29004152552
B1,15,seed42,15,4,429.80966805085063,30.0,12894.290041525519
B1,15,seed42,15,5,429.80966805085063,30.0,12894.290041525519
B1,15,seed42,15,6,429.80966805085063,30.0,12894.290041525519
B1,15,seed42,15,7,421.0696699255027,30.0,12632.090097765082
B1,15,seed42,15,8,429.80966805085063,30.0,12894.290041525519
B1,15,seed42,15,9,429.80966805085063,30.0,12894.290041525519
B1,15,seed42,15,10,429.86652342345496,30.0,12895.995702703649
B1,15,seed42,15,11,434.5668151816717,30.0,13037.004455450151
B1,15,seed42,15,12,440.24760011410217,30.0,13207.428003423065
B1,16,seed42,16,1,431.26390137069797,30.0,12937.91704112094
B1,16,seed42,16,2,431.80966805085023,30.0,12954.290041525506
B1,16,seed42,16,3,431.8096680508507,30.0,12954.29004152552
B1,16,seed42,16,4,431.80966805085063,30.0,12954.290041525519
B1,16,seed42,16,5,431.80966805085063,30.0,12954.290041525519
B1,16,seed42,16,6,431.80966805085063,30.0,12954.290041525519
B1,16,seed42,16,7,421.0696699255027,30.0,12632.090097765082
B1,16,seed42,16,8,431.80966805085063,30.0,12954.290041525519
B1,16,seed42,16,9,431.80966805085063,30.0,12954.290041525519
B1,16,seed42,16,10,431.8096680508507,30.0,12954.29004152552
B1,16,seed42,16,11,436.5668151816718,30.0,13097.004455450155
B1,16,seed42,16,12,442.2476001141025,30.0,13267.428003423076
B1,17,seed43,0,1,437.725767717515,30.0,13131.77303152545
B1,17,seed43,0,2,437.7257677175149,30.0,13131.773031525447
B1,17,seed43,0,3,437.7257677175148,30.0,13131.773031525445
B1,17,seed43,0,4,437.7257677175149,30.0,13131.773031525447
B1,17,seed43,0,5,437.1860672430611,30.0,13115.582017291832
B1,17,seed43,0,6,433.7595185917926,30.0,13012.785557753778
B1,17,seed43,0,7,421.0696699255027,30.0,12632.090097765082
B1,17,seed43,0,8,437.72576771751477,30.0,13131.773031525443
B1,17,seed43,0,9,437.7257677175148,30.0,13131.773031525445
B1,17,seed43,0,10,437.7257677175148,30.0,13131.773031525445
B1,17,seed43,0,11,437.7257677175149,30.0,13131.773031525447
B1,17,seed43,0,12,443.24760011410217,30.0,13297.428003423065
B1,18,seed43,1,1,432.263901370698,30.0,12967.917041120942
B1,18,seed43,1,2,432.8096680508502,30.0,12984.290041525506
B1,18,seed43,1,3,432.8096680508497,30.0,12984.290041525492
B1,18,seed43,1,4,432.8096680508497,30.0,12984.290041525492
B1,18,seed43,1,5,432.8096680508497,30.0,12984.290041525492
B1,18,seed43,1,6,432.8096680508497,30.0,12984.290041525492
B1,18,seed43,1,7,421.0696699255027,30.0,12632.090097765082
B1,18,seed43,1,8,432.8096680508498,30.0,12984.290041525494
B1,18,seed43,1,9,432.8096680508497,30.0,12984.290041525492
B1,18,seed43,1,10,432.8096680508498,30.0,12984.290041525494
B1,18,seed43,1,11,437.56681518167176,30.0,13127.004455450153
B1,18,seed43,1,12,443.2476001141024,30.0,13297.428003423072
B1,19,seed43,2,1,443.41321643870197,30.0,13302.396493161059
B1,19,seed43,2,2,443.41321643870197,30.0,13302.396493161059
B1,19,seed43,2,3,443.41321643870197,30.0,13302.396493161059
B1,19,seed43,2,4,443.41321643870197,30.0,13302.396493161059
B1,19,seed43,2,5,437.1860672430611,30.0,13115.582017291832
B1,19,seed43,2,6,433.7595185917926,30.0,13012.785557753778
B1,19,seed43,2,7,421.0696699255027,30.0,12632.090097765082
B1,19,seed43,2,8,439.338786706542,30.0,13180.16360119626
B1,19,seed43,2,9,443.2596285101074,30.0,13297.788855303223
B1,19,seed43,2,10,443.41321643870197,30.0,13302.396493161059
B1,19,seed43,2,11,443.4132164387021,30.0,13302.396493161063
B1,19,seed43,2,12,443.413216438702,30.0,13302.39649316106
B1,20,seed43,3,1,443.88832549523795,30.0,13316.649764857139
B1,20,seed43,3,2,443.888325495238,30.0,13316.64976485714
B1,20,seed43,3,3,443.88832549523795,30.0,13316.649764857139
B1,20,seed43,3,4,443.88832549523795,30.0,13316.649764857139
B1,20,seed43,3,5,437.1860672430611,30.0,13115.582017291832
B1,20,seed43,3,6,433.7595185917926,30.0,13012.785557753778
B1,20,seed43,3,7,421.0696699255027,30.0,12632.090097765082
B1,20,seed43,3,8,439.33878670654207,30.0,13180.163601196262
B1,20,seed43,3,9,443.2596285101074,30.0,13297.788855303223
B1,20,seed43,3,10,443.88832549523795,30.0,13316.649764857139
B1,20,seed43,3,11,443.888325495238,30.0,13316.64976485714
B1,20,seed43,3,12,443.888325495238,30.0,13316.64976485714
B1,21,seed43,4,1,444.4525024531778,30.0,13333.575073595333
B1,21,seed43,4,2,444.4525024531777,30.0,13333.575073595332
B1,21,seed43,4,3,444.45250245317766,30.0,13333.57507359533
B1,21,seed43,4,4,444.45250245317766,30.0,13333.57507359533
B1,21,seed43,4,5,437.1860672430611,30.0,13115.582017291832
B1,21,seed43,4,6,433.7595185917926,30.0,13012.785557753778
B1,21,seed43,4,7,421.0696699255027,30.0,12632.090097765082
B1,21,seed43,4,8,439.3387867065421,30.0,13180.163601196264
B1,21,seed43,4,9,443.2596285101074,30.0,13297.788855303223
B1,21,seed43,4,10,444.45250245317766,30.0,13333.57507359533
B1,21,seed43,4,11,444.4525024531777,30.0,13333.575073595332
B1,21,seed43,4,12,444.4525024531777,30.0,13333.575073595332
B1,22,seed43,5,1,445.0166794111102,30.0,13350.500382333306
B1,22,seed43,5,2,445.056979209814,30.0,13351.70937629442
B1,22,seed43,5,3,445.056979209814,30.0,13351.70937629442
B1,22,seed43,5,4,445.056979209814,30.0,13351.70937629442
B1,22,seed43,5,5,437.1860672430611,30.0,13115.582017291832
B1,22,seed43,5,6,433.7595185917926,30.0,13012.785557753778
B1,22,seed43,5,7,421.0696699255027,30.0,12632.090097765082
B1,22,seed43,5,8,439.338786706542,30.0,13180.16360119626
B1,22,seed43,5,9,443.2596285101074,30.0,13297.788855303223
B1,22,seed43,5,10,445.056979209814,30.0,13351.70937629442
B1,22,seed43,5,11,445.0569792098141,30.0,13351.709376294422
B1,22,seed43,5,12,445.056979209814,30.0,13351.70937629442
B1,23,seed42,17,1,441.44148701821183,30.0,13243.244610546355
B1,23,seed42,17,2,441.4414870182118,30.0,13243.244610546353
B1,23,seed42,17,3,441.4414870182118,30.0,13243.244610546353
B1,23,seed42,17,4,441.4414870182118,30.0,13243.244610546353
B1,23,seed42,17,5,437.1860672430611,30.0,13115.582017291832
B1,23,seed42,17,6,433.7595185917926,30.0,13012.785557753778
B1,23,seed42,17,7,421.0696699255027,30.0,12632.090097765082
B1,23,seed42,17,8,439.338786706542,30.0,13180.16360119626
B1,23,seed42,17,9,441.4414870182118,30.0,13243.244610546353
B1,23,seed42,17,10,441.4414870182118,30.0,13243.244610546353
B1,23,seed42,17,11,441.44148701821183,30.0,13243.244610546355
B1,23,seed42,17,12,445.2476001141024,30.0,13357.428003423072
B1,24,seed43,8,1,447.93497659675637,30.0,13438.049297902691
B1,24,seed43,8,2,447.9349765967564,30.0,13438.049297902693
B1,24,seed43,8,3,447.9349765967563,30.0,13438.04929790269
B1,24,seed43,8,4,447.9349765967563,30.0,13438.04929790269
B1,24,seed43,8,5,437.1860672430611,30.0,13115.582017291832
B1,24,seed43,8,6,433.7595185917926,30.0,13012.785557753778
B1,24,seed43,8,7,421.0696699255027,30.0,12632.090097765082
B1,24,seed43,8,8,439.3387867065421,30.0,13180.163601196264
B1,24,seed43,8,9,443.2596285101074,30.0,13297.788855303223
B1,24,seed43,8,10,447.9349765967563,30.0,13438.04929790269
B1,24,seed43,8,11,447.9349765967564,30.0,13438.049297902693
B1,24,seed43,8,12,447.93497659675637,30.0,13438.049297902691
B1,25,seed43,9,1,448.0887449030935,30.0,13442.662347092806
B1,25,seed43,9,2,448.0887449030934,30.0,13442.662347092803
B1,25,seed43,9,3,448.08874490309336,30.0,13442.6623470928
B1,25,seed43,9,4,448.08874490309336,30.0,13442.6623470928
B1,25,seed43,9,5,437.1860672430611,30.0,13115.582017291832
B1,25,seed43,9,6,433.7595185917926,30.0,13012.785557753778
B1,25,seed43,9,7,421.0696699255027,30.0,12632.090097765082
B1,25,seed43,9,8,439.3387867065422,30.0,13180.163601196266
B1,25,seed43,9,9,443.2596285101074,30.0,13297.788855303223
B1,25,seed43,9,10,448.08874490309336,30.0,13442.6623470928
B1,25,seed43,9,11,448.2308203903544,30.0,13446.924611710632
B1,25,seed43,9,12,448.24760011410257,30.0,13447.428003423078
B1,26,seed43,10,1,448.6937270185009,30.0,13460.811810555027
B1,26,seed43,10,2,448.6937270185008,30.0,13460.811810555024
B1,26,seed43,10,3,448.6937270185008,30.0,13460.811810555024
B1,26,seed43,10,4,448.6937270185008,30.0,13460.811810555024
B1,26,seed43,10,5,437.1860672430611,30.0,13115.582017291832
B1,26,seed43,10,6,433.7595185917926,30.0,13012.785557753778
B1,26,seed43,10,7,421.0696699255027,30.0,12632.090097765082
B1,26,seed43,10,8,439.338786706542,30.0,13180.16360119626
B1,26,seed43,10,9,443.2596285101074,30.0,13297.788855303223
B1,26,seed43,10,10,448.6937270185008,30.0,13460.811810555024
B1,26,seed43,10,11,448.6937270185008,30.0,13460.811810555024
B1,26,seed43,10,12,448.6937270185008,30.0,13460.811810555024
B1,27,seed43,11,1,448.6937270185009,30.0,13460.811810555027
B1,27,seed43,11,2,448.69372701850085,30.0,13460.811810555026
B1,27,seed43,11,3,448.6937270185008,30.0,13460.811810555024
B1,27,seed43,11,4,448.6937270185008,30.0,13460.811810555024
B1,27,seed43,11,5,437.1860672430611,30.0,13115.582017291832
B1,27,seed43,11,6,433.7595185917926,30.0,13012.785557753778
B1,27,seed43,11,7,421.0696699255027,30.0,12632.090097765082
B1,27,seed43,11,8,439.33878670654207,30.0,13180.163601196262
B1,27,seed43,11,9,443.2596285101074,30.0,13297.788855303223
B1,27,seed43,11,10,448.6937270185008,30.0,13460.811810555024
B1,27,seed43,11,11,448.6937270185008,30.0,13460.811810555024
B1,27,seed43,11,12,449.2476001141023,30.0,13477.428003423069
B1,28,seed43,12,1,446.77211059372075,30.0,13403.163317811623
B1,28,seed43,12,2,451.6051142380329,30.0,13548.153427140987
B1,28,seed43,12,3,451.6051142380329,30.0,13548.153427140987
B1,28,seed43,12,4,449.91392501406654,30.0,13497.417750421995
B1,28,seed43,12,5,437.1860672430611,30.0,13115.582017291832
B1,28,seed43,12,6,433.7595185917926,30.0,13012.785557753778
B1,28,seed43,12,7,421.0696699255027,30.0,12632.090097765082
B1,28,seed43,12,8,439.338786706542,30.0,13180.16360119626
B1,28,seed43,12,9,443.2596285101074,30.0,13297.788855303223
B1,28,seed43,12,10,451.6051142380329,30.0,13548.153427140987
B1,28,seed43,12,11,451.6051142380329,30.0,13548.153427140987
B1,28,seed43,12,12,451.6051142380329,30.0,13548.153427140987
B1,29,seed43,13,1,457.263901370698,30.0,13717.917041120942
B1,29,seed43,13,2,457.26390137069757,30.0,13717.917041120927
B1,29,seed43,13,3,451.62397937473816,30.0,13548.719381242145
B1,29,seed43,13,4,449.91392501406654,30.0,13497.417750421995
B1,29,seed43,13,5,437.1860672430611,30.0,13115.582017291832
B1,29,seed43,13,6,433.7595185917926,30.0,13012.785557753778
B1,29,seed43,13,7,421.0696699255027,30.0,12632.090097765082
B1,29,seed43,13,8,439.3387867065421,30.0,13180.163601196264
B1,29,seed43,13,9,443.2596285101074,30.0,13297.788855303223
B1,29,seed43,13,10,457.26390137069757,30.0,13717.917041120927
B1,29,seed43,13,11,457.26390137069757,30.0,13717.917041120927
B1,29,seed43,13,12,457.2639013706976,30.0,13717.917041120929
B1,30,seed43,14,1,457.263901370698,30.0,13717.917041120942
B1,30,seed43,14,2,457.8096680508502,30.0,13734.290041525506
B1,30,seed43,14,3,451.62397937473816,30.0,13548.719381242145
B1,30,seed43,14,4,449.91392501406654,30.0,13497.417750421995
B1,30,seed43,14,5,437.1860672430611,30.0,13115.582017291832
B1,30,seed43,14,6,433.7595185917926,30.0,13012.785557753778
B1,30,seed43,14,7,421.0696699255027,30.0,12632.090097765082
B1,30,seed43,14,8,439.33878670654207,30.0,13180.163601196262
B1,30,seed43,14,9,443.2596285101074,30.0,13297.788855303223
B1,30,seed43,14,10,457.8096680508497,30.0,13734.290041525492
B1,30,seed43,14,11,457.8096680508497,30.0,13734.290041525492
B1,30,seed43,14,12,457.8096680508497,30.0,13734.290041525492
B1,31,seed43,15,1,457.263901370698,30.0,13717.917041120942
B1,31,seed43,15,2,457.8096680508502,30.0,13734.290041525506
B1,31,seed43,15,3,451.62397937473816,30.0,13548.719381242145
B1,31,seed43,15,4,449.91392501406654,30.0,13497.417750421995
B1,31,seed43,15,5,437.1860672430611,30.0,13115.582017291832
B1,31,seed43,15,6,433.7595185917926,30.0,13012.785557753778
B1,31,seed43,15,7,421.0696699255027,30.0,12632.090097765082
B1,31,seed43,15,8,439.33878670654207,30.0,13180.163601196262
B1,31,seed43,15,9,443.2596285101074,30.0,13297.788855303223
B1,31,seed43,15,10,457.8096680508497,30.0,13734.290041525492
B1,31,seed43,15,11,461.13987986295103,30.0,13834.196395888532
B1,31,seed43,15,12,461.1398798629507,30.0,13834.19639588852
B1,32,seed42,23,1,457.263901370698,30.0,13717.917041120942
B1,32,seed42,23,2,457.8096680508502,30.0,13734.290041525506
B1,32,seed42,23,3,451.62397937473816,30.0,13548.719381242145
B1,32,seed42,23,4,449.91392501406654,30.0,13497.417750421995
B1,32,seed42,23,5,437.1860672430611,30.0,13115.582017291832
B1,32,seed42,23,6,433.7595185917926,30.0,13012.785557753778
B1,32,seed42,23,7,421.0696699255027,30.0,12632.090097765082
B1,32,seed42,23,8,439.33878670654207,30.0,13180.163601196262
B1,32,seed42,23,9,443.2596285101074,30.0,13297.788855303223
B1,32,seed42,23,10,457.8096680508497,30.0,13734.290041525492
B1,32,seed42,23,11,462.5668151816717,30.0,13877.004455450151
B1,32,seed42,23,12,462.5668151816717,30.0,13877.004455450151
B1,33,seed43,16,1,457.263901370698,30.0,13717.917041120942
B1,33,seed43,16,2,457.8096680508502,30.0,13734.290041525506
B1,33,seed43,16,3,451.62397937473816,30.0,13548.719381242145
B1,33,seed43,16,4,449.91392501406654,30.0,13497.417750421995
B1,33,seed43,16,5,437.1860672430611,30.0,13115.582017291832
B1,33,seed43,16,6,433.7595185917926,30.0,13012.785557753778
B1,33,seed43,16,7,421.0696699255027,30.0,12632.090097765082
B1,33,seed43,16,8,439.33878670654207,30.0,13180.163601196262
B1,33,seed43,16,9,443.2596285101074,30.0,13297.788855303223
B1,33,seed43,16,10,457.8096680508497,30.0,13734.290041525492
B1,33,seed43,16,11,462.5668151816717,30.0,13877.004455450151
B1,33,seed43,16,12,468.2476001141024,30.0,14047.428003423072
